abstract_id,question,entity,type,umls_id
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,ovarian,Cancer,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,ErbB,Gene,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,Tumor,Cancer,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,xenografts,Cancer,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,pancreatic,Cancer,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,prostate carcinomas,Cancer,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,PCa,Cancer,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,solid tumors,Cancer,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,anti-human epidermal growth factor receptor-2,Gene,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,Her2/neu,Gene,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,prostate cancer patients,Cancer,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,micrometastatic disease,Cancer,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,HER2-expressing hormone-refractory prostate cancer,Cancer,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,anti-HER2,Gene,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,HER-2/neu,Gene,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,ACBCC,Cancer,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,tumour,Cancer,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,HRPC,Cancer,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,HER-2/neu receptor,Gene,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,c-erbB-2,Gene,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,tumours,Cancer,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,hormone-refractory prostate carcinoma,Cancer,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,breast carcinoma,Cancer,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,IHC,Gene,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,archival prostate tissue,Cancer,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,hormone-refractory disease,Cancer,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,HER-2 antigen,Gene,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,tumor,Cancer,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,metastatic prostate carcinoma,Cancer,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,metastatic disease,Cancer,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,ERBB2,Gene,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,metastatic androgen-independent prostate cancer,Cancer,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,AIPC,Cancer,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,cancers,Cancer,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,anti-HER2/neu antibody,Gene,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,androgen-dependent tumor,Cancer,N/A
15,Is the monoclonal antibody Trastuzumab (Herceptin) of potential use in the treatment of prostate cancer?,MDA PCa,Cancer,N/A
16,Which are the Yamanaka factors?,iPS,Disease,C1019118
16,Which are the Yamanaka factors?,pluripotent,Disease,C1514185
16,Which are the Yamanaka factors?,OCT4,Gene,N/A
16,Which are the Yamanaka factors?,SOX2,Gene,N/A
16,Which are the Yamanaka factors?,MYC,Gene,N/A
16,Which are the Yamanaka factors?,KLF4,Gene,N/A
16,Which are the Yamanaka factors?,Oct4,Gene,N/A
16,Which are the Yamanaka factors?,Sox2,Gene,N/A
16,Which are the Yamanaka factors?,Klf4,Gene,N/A
16,Which are the Yamanaka factors?,c-Myc,Gene,N/A
16,Which are the Yamanaka factors?,c-myc,Gene,N/A
16,Which are the Yamanaka factors?,Oct3/4,Gene,N/A
16,Which are the Yamanaka factors?,cMYC,Gene,N/A
16,Which are the Yamanaka factors?,OSKM Oct4,Gene,N/A
16,Which are the Yamanaka factors?,cMyc,Gene,N/A
16,Which are the Yamanaka factors?,Pou5f1,Gene,N/A
16,Which are the Yamanaka factors?,Myc,Gene,N/A
16,Which are the Yamanaka factors?,OCT3/4,Gene,N/A
16,Which are the Yamanaka factors?,c-MYC,Gene,N/A
16,Which are the Yamanaka factors?,c-Myc amanaka factors,Gene,N/A
16,Which are the Yamanaka factors?,Oct3,Gene,N/A
16,Which are the Yamanaka factors?,Lin28,Gene,N/A
16,Which are the Yamanaka factors?,Nanog,Gene,N/A
18,Where is the protein Pannexin1 located?,"ions, small metabolic",Disease,N/A
18,Where is the protein Pannexin1 located?,connexins,Gene,N/A
18,Where is the protein Pannexin1 located?,Pannexin1,Gene,N/A
18,Where is the protein Pannexin1 located?,Panx1,Gene,N/A
18,Where is the protein Pannexin1 located?,pannexins,Gene,N/A
18,Where is the protein Pannexin1 located?,innexins,Gene,N/A
19,Which currently known mitochondrial diseases have been attributed to POLG mutations?,mitochondrial disease,Disease,C0751651
19,Which currently known mitochondrial diseases have been attributed to POLG mutations?,neurodegenerative disease,Disease,C0524851
19,Which currently known mitochondrial diseases have been attributed to POLG mutations?,Alpers syndrome,Disease,C0205710
19,Which currently known mitochondrial diseases have been attributed to POLG mutations?,Ataxia Neuropathy,Disease,C0442874
19,Which currently known mitochondrial diseases have been attributed to POLG mutations?,Myoclonus Epilepsy Myopathy,Disease,C0014550
19,Which currently known mitochondrial diseases have been attributed to POLG mutations?,Ataxia,Disease,C0004134
19,Which currently known mitochondrial diseases have been attributed to POLG mutations?,MEMSA,Disease,N/A
19,Which currently known mitochondrial diseases have been attributed to POLG mutations?,External Ophthalmoplegia,Disease,C0162292
19,Which currently known mitochondrial diseases have been attributed to POLG mutations?,disease-autosomal dominant,Disease,C5686548
19,Which currently known mitochondrial diseases have been attributed to POLG mutations?,recessive progressive external ophthalmoplegia-and multiple deletions,Disease,C1850303
19,Which currently known mitochondrial diseases have been attributed to POLG mutations?,human POLG,Disease,C1447764
19,Which currently known mitochondrial diseases have been attributed to POLG mutations?,mitochondrial diseases,Disease,C0751651
19,Which currently known mitochondrial diseases have been attributed to POLG mutations?,external ophthalmoplegia,Disease,C0162292
19,Which currently known mitochondrial diseases have been attributed to POLG mutations?,ataxia-neuropathy,Disease,N/A
19,Which currently known mitochondrial diseases have been attributed to POLG mutations?,POLG-related disease,Disease,N/A
19,Which currently known mitochondrial diseases have been attributed to POLG mutations?,seizures,Disease,C0036572
19,Which currently known mitochondrial diseases have been attributed to POLG mutations?,neuropathy,Disease,C0442874
19,Which currently known mitochondrial diseases have been attributed to POLG mutations?,ataxia,Disease,C0004134
19,Which currently known mitochondrial diseases have been attributed to POLG mutations?,liver function abnormalities,Disease,C0086565
19,Which currently known mitochondrial diseases have been attributed to POLG mutations?,migraine,Disease,C0149931
19,Which currently known mitochondrial diseases have been attributed to POLG mutations?,disease,Cancer,N/A
20,What is the effect of ivabradine in heart failure after myocardial infarction?,LV systolic dysfunction,Disease,C1277187
20,What is the effect of ivabradine in heart failure after myocardial infarction?,CAD,Disease,C0010068
20,What is the effect of ivabradine in heart failure after myocardial infarction?,life-limiting exertional angina,Disease,N/A
20,What is the effect of ivabradine in heart failure after myocardial infarction?,cardiovascular death,Disease,C0007226
20,What is the effect of ivabradine in heart failure after myocardial infarction?,myocardial infarction,Disease,C0027051
20,What is the effect of ivabradine in heart failure after myocardial infarction?,heart failure,Disease,C0018801
20,What is the effect of ivabradine in heart failure after myocardial infarction?,ischemia,Disease,C0022116
20,What is the effect of ivabradine in heart failure after myocardial infarction?,coronary artery disease,Disease,C0010054
20,What is the effect of ivabradine in heart failure after myocardial infarction?,left ventricular dysfunction,Disease,C0242698
20,What is the effect of ivabradine in heart failure after myocardial infarction?,ventricular dysfunction,Disease,C0242973
20,What is the effect of ivabradine in heart failure after myocardial infarction?,cardiac remodelling,Disease,C0600519
20,What is the effect of ivabradine in heart failure after myocardial infarction?,death,Disease,C0011065
20,What is the effect of ivabradine in heart failure after myocardial infarction?,acute myocardial infarction,Disease,C0155626
20,What is the effect of ivabradine in heart failure after myocardial infarction?,bradycardia,Disease,C0428977
20,What is the effect of ivabradine in heart failure after myocardial infarction?,LV dysfunction,Disease,C0242698
20,What is the effect of ivabradine in heart failure after myocardial infarction?,fibrosis,Disease,C0016059
20,What is the effect of ivabradine in heart failure after myocardial infarction?,hypertrophy,Disease,C0020564
20,What is the effect of ivabradine in heart failure after myocardial infarction?,CHF,Disease,C0018802
20,What is the effect of ivabradine in heart failure after myocardial infarction?,HRR,Disease,C1158513
20,What is the effect of ivabradine in heart failure after myocardial infarction?,increases stroke,Disease,C0442805
20,What is the effect of ivabradine in heart failure after myocardial infarction?,cardiac renin-angiotensin-aldosterone,Cancer,N/A
20,What is the effect of ivabradine in heart failure after myocardial infarction?,NCX,Cancer,N/A
20,What is the effect of ivabradine in heart failure after myocardial infarction?,CHF,Cancer,N/A
21,What is the mode of inheritance of Wilson's disease?,Wilson's disease,Disease,C0019202
21,What is the mode of inheritance of Wilson's disease?,hepatolenticular degeneration,Disease,C0019202
21,What is the mode of inheritance of Wilson's disease?,autosomal recessive inheritance disorder,Disease,C0441748
21,What is the mode of inheritance of Wilson's disease?,autosomal recessive,Disease,C0441748
21,What is the mode of inheritance of Wilson's disease?,movement disorder,Disease,C0026650
21,What is the mode of inheritance of Wilson's disease?,autosomal recessive inheritance,Disease,C0441748
21,What is the mode of inheritance of Wilson's disease?,hemochromatosis,Disease,C0018995
21,What is the mode of inheritance of Wilson's disease?,autosomal recessive disorder,Disease,C3899988
21,What is the mode of inheritance of Wilson's disease?,Autosomal recessive inheritance,Disease,C0441748
21,What is the mode of inheritance of Wilson's disease?,autosomal-recessive,Disease,C0441748
21,What is the mode of inheritance of Wilson's disease?,disease,Cancer,N/A
21,What is the mode of inheritance of Wilson's disease?,ATP7B,Gene,N/A
21,What is the mode of inheritance of Wilson's disease?,caeruloplasmin,Gene,N/A
23,What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,autosomal dominant FSHD1 Facioscapulohumeral muscular dystrophy,Disease,C0238288
23,What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,FSHD,Disease,C0238288
23,What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,neuromuscular disease,Disease,C0027868
23,What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,Facioscapulohumeral dystrophy,Disease,C0238288
23,What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,autosomal-dominant disorder,Disease,C3899989
23,What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,weakness,Disease,C0004093
23,What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,autosomal-dominant,Disease,C0443147
23,What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,Facioscapulohumeral muscular dystrophy,Disease,C0238288
23,What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,primary muscle disorder,Disease,C0494503
23,What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,autosomal dominant,Disease,C0443147
23,What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,myopathy,Disease,C0026848
23,What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,autosomal dominant inheritance,Disease,C0443147
23,What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,facioscapulohumeral dystrophy,Disease,C0238288
23,What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,myopathic disease,Disease,C0026848
23,What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,autosomal-dominant muscular disorder,Disease,C3899989
23,What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,germline mosaicism,Disease,C0026578
23,What is the mode of inheritance of Facioscapulohumeral muscular dystrophy (FSHD)?,FSHD1 Facioscapulohumeral muscular,Cancer,N/A
